ENSG00000214022	REPIN1	Gene Expression
RP11-511P7	RP11-511P7	Gene Expression
ENSG00000171115	GIMAP8	Gene Expression
ENSG00000179144	GIMAP7	Gene Expression
ENSG00000133574	GIMAP4	Gene Expression
ENSG00000133561	GIMAP6	Gene Expression
ENSG00000106560	GIMAP2	Gene Expression
ENSG00000213203	GIMAP1	Gene Expression
ENSG00000106565	TMEM176B	Gene Expression
ENSG00000002933	TMEM176A	Gene Expression
ENSG00000002726	AOC1	Gene Expression
ENSG00000164867	NOS3	Gene Expression
ENSG00000197150	ABCB8	Gene Expression
ENSG00000164885	CDK5	Gene Expression
ENSG00000164889	SLC4A2	Gene Expression
ENSG00000164896	FASTK	Gene Expression
ENSG00000164897	TMUB1	Gene Expression
ENSG00000133612	AGAP3	Gene Expression
ENSG00000033050	ABCF2	Gene Expression
ENSG00000033100	CHPF2	Gene Expression
ENSG00000013374	NUB1	Gene Expression
ENSG00000106615	RHEB	Gene Expression
ENSG00000106617	PRKAG2	Gene Expression
ENSG00000239911	PRKAG2-AS1	Gene Expression
ENSG00000178234	GALNT11	Gene Expression
ENSG00000055609	KMT2C	Gene Expression
ENSG00000261455	LINC01003	Gene Expression
ENSG00000214106	PAXIP1-AS2	Gene Expression
ENSG00000157212	PAXIP1	Gene Expression
ENSG00000273344	PAXIP1-AS1	Gene Expression
ENSG00000273117	AC144652.1	Gene Expression
ENSG00000186480	INSIG1	Gene Expression
ENSG00000283128	AC009403.2	Gene Expression
ENSG00000184863	RBM33	Gene Expression
ENSG00000182648	LINC01006	Gene Expression
ENSG00000105983	LMBR1	Gene Expression
ENSG00000146909	NOM1	Gene Expression
ENSG00000009335	UBE3C	Gene Expression
ENSG00000105993	DNAJB6	Gene Expression
ENSG00000155093	PTPRN2	Gene Expression
AC011899	AC011899	Gene Expression
ENSG00000146918	NCAPG2	Gene Expression
ENSG00000117868	ESYT2	Gene Expression
ENSG00000126870	WDR60	Gene Expression
ENSG00000182378	PLCXD1	Gene Expression
ENSG00000178605	GTPBP6	Gene Expression
ENSG00000226179	LINC00685	Gene Expression
ENSG00000167393	PPP2R3B	Gene Expression
ENSG00000198223	CSF2RA	Gene Expression
ENSG00000185291	IL3RA	Gene Expression
ENSG00000169100	SLC25A6	Gene Expression
ENSG00000169093	ASMTL	Gene Expression
ENSG00000182162	P2RY8	Gene Expression
ENSG00000197976	AKAP17A	Gene Expression
ENSG00000169084	DHRSX	Gene Expression
ENSG00000214717	ZBED1	Gene Expression
ENSG00000002586	CD99	Gene Expression
ENSG00000006756	ARSD	Gene Expression
ENSG00000183943	PRKX	Gene Expression
RP11-733O18	RP11-733O18	Gene Expression
ENSG00000130021	PUDP	Gene Expression
ENSG00000101846	STS	Gene Expression
ENSG00000006757	PNPLA4	Gene Expression
ENSG00000011201	ANOS1	Gene Expression
ENSG00000101849	TBL1X	Gene Expression
ENSG00000047644	WWC3	Gene Expression
ENSG00000073464	CLCN4	Gene Expression
ENSG00000004961	HCCS	Gene Expression
ENSG00000047648	ARHGAP6	Gene Expression
ENSG00000005302	MSL3	Gene Expression
ENSG00000101911	PRPS2	Gene Expression
ENSG00000196664	TLR7	Gene Expression
ENSG00000101916	TLR8	Gene Expression
ENSG00000205542	TMSB4X	Gene Expression
ENSG00000123595	RAB9A	Gene Expression
ENSG00000196459	TRAPPC2	Gene Expression
ENSG00000046651	OFD1	Gene Expression
ENSG00000046653	GPM6B	Gene Expression
ENSG00000046647	GEMIN8	Gene Expression
ENSG00000130150	MOSPD2	Gene Expression
ENSG00000102048	ASB9	Gene Expression
ENSG00000165195	PIGA	Gene Expression
ENSG00000087842	PIR	Gene Expression
ENSG00000169239	CA5B	Gene Expression
ENSG00000169249	ZRSR2	Gene Expression
ENSG00000182287	AP1S2	Gene Expression
ENSG00000047230	CTPS2	Gene Expression
ENSG00000169895	SYAP1	Gene Expression
ENSG00000086712	TXLNG	Gene Expression
ENSG00000102054	RBBP7	Gene Expression
ENSG00000169891	REPS2	Gene Expression
ENSG00000188158	NHS	Gene Expression
ENSG00000047634	SCML1	Gene Expression
ENSG00000008086	CDKL5	Gene Expression
ENSG00000044446	PHKA2	Gene Expression
ENSG00000131828	PDHA1	Gene Expression
ENSG00000147010	SH3KBP1	Gene Expression
CXorf23	CXorf23	Gene Expression
ENSG00000173674	EIF1AX	Gene Expression
ENSG00000177189	RPS6KA3	Gene Expression
ENSG00000012174	MBTPS2	Gene Expression
ENSG00000102172	SMS	Gene Expression
ENSG00000123131	PRDX4	Gene Expression
ENSG00000123130	ACOT9	Gene Expression
ENSG00000130066	SAT1	Gene Expression
ENSG00000184831	APOO	Gene Expression
ENSG00000174010	KLHL15	Gene Expression
ENSG00000130741	EIF2S3	Gene Expression
ENSG00000005889	ZFX	Gene Expression
ENSG00000067992	PDK3	Gene Expression
ENSG00000101868	POLA1	Gene Expression
ENSG00000120280	CXorf21	Gene Expression
ENSG00000198814	GK	Gene Expression
ENSG00000157625	TAB3	Gene Expression
ENSG00000198947	DMD	Gene Expression
ENSG00000130962	PRRG1	Gene Expression
ENSG00000165168	CYBB	Gene Expression
ENSG00000165169	DYNLT3	Gene Expression
ENSG00000156313	RPGR	Gene Expression
ENSG00000156298	TSPAN7	Gene Expression
ENSG00000165175	MID1IP1	Gene Expression
ENSG00000183337	BCOR	Gene Expression
ENSG00000182220	ATP6AP2	Gene Expression
ENSG00000185753	CXorf38	Gene Expression
ENSG00000180182	MED14	Gene Expression
ENSG00000234636	MED14OS	Gene Expression
ENSG00000124486	USP9X	Gene Expression
ENSG00000215301	DDX3X	Gene Expression
ENSG00000147044	CASK	Gene Expression
ENSG00000171659	GPR34	Gene Expression
ENSG00000171657	GPR82	Gene Expression
ENSG00000189221	MAOA	Gene Expression
ENSG00000069509	FUNDC1	Gene Expression
ENSG00000147050	KDM6A	Gene Expression
ENSG00000270069	MIR222HG	Gene Expression
ENSG00000147121	KRBOX4	Gene Expression
ENSG00000230844	ZNF674-AS1	Gene Expression
ENSG00000147119	CHST7	Gene Expression
ENSG00000065923	SLC9A7	Gene Expression
ENSG00000102218	RP2	Gene Expression
ENSG00000147123	NDUFB11	Gene Expression
ENSG00000182872	RBM10	Gene Expression
ENSG00000130985	UBA1	Gene Expression
ENSG00000102225	CDK16	Gene Expression
ENSG00000102226	USP11	Gene Expression
ENSG00000147124	ZNF41	Gene Expression
ENSG00000196741	LINC01560	Gene Expression
ENSG00000078061	ARAF	Gene Expression
ENSG00000102265	TIMP1	Gene Expression
ENSG00000126759	CFP	Gene Expression
ENSG00000126767	ELK1	Gene Expression
ENSG00000126756	UXT	Gene Expression
ENSG00000147118	ZNF182	Gene Expression
ENSG00000068438	FTSJ1	Gene Expression
ENSG00000102312	PORCN	Gene Expression
ENSG00000147155	EBP	Gene Expression
ENSG00000068354	TBC1D25	Gene Expression
ENSG00000102317	RBM3	Gene Expression
ENSG00000101940	WDR13	Gene Expression
ENSG00000015285	WAS	Gene Expression
ENSG00000101945	SUV39H1	Gene Expression
ENSG00000094631	HDAC6	Gene Expression
ENSG00000126768	TIMM17B	Gene Expression
ENSG00000102103	PQBP1	Gene Expression
ENSG00000102100	SLC35A2	Gene Expression
ENSG00000102096	PIM2	Gene Expression
ENSG00000068308	OTUD5	Gene Expression
ENSG00000068400	GRIPAP1	Gene Expression
ENSG00000068323	TFE3	Gene Expression
ENSG00000243279	PRAF2	Gene Expression
ENSG00000196998	WDR45	Gene Expression
ENSG00000068394	GPKOW	Gene Expression
ENSG00000269313	MAGIX	Gene Expression
ENSG00000102007	PLP2	Gene Expression
ENSG00000012211	PRICKLE3	Gene Expression
ENSG00000102003	SYP	Gene Expression
ENSG00000101997	CCDC22	Gene Expression
ENSG00000273820	USP27X	Gene Expression
ENSG00000171365	CLCN5	Gene Expression
ENSG00000189369	GSPT2	Gene Expression
ENSG00000179222	MAGED1	Gene Expression
ENSG00000184205	TSPYL2	Gene Expression
RP11-258C19	RP11-258C19	Gene Expression
ENSG00000126012	KDM5C	Gene Expression
ENSG00000124313	IQSEC2	Gene Expression
ENSG00000072501	SMC1A	Gene Expression
ENSG00000072506	HSD17B10	Gene Expression
ENSG00000086758	HUWE1	Gene Expression
ENSG00000172943	PHF8	Gene Expression
ENSG00000184083	FAM120C	Gene Expression
ENSG00000158526	TSR2	Gene Expression
ENSG00000130119	GNL3L	Gene Expression
ENSG00000102316	MAGED2	Gene Expression
ENSG00000169188	APEX2	Gene Expression
ENSG00000182518	FAM104B	Gene Expression
ENSG00000256045	MTRNR2L10	Gene Expression
ENSG00000187601	MAGEH1	Gene Expression
ENSG00000247746	USP51	Gene Expression
ENSG00000083750	RRAGB	Gene Expression
RP13-188A5	RP13-188A5	Gene Expression
ENSG00000102349	KLF8	Gene Expression
ENSG00000188021	UBQLN2	Gene Expression
LINC01420	LINC01420	Gene Expression
ENSG00000186787	SPIN2B	Gene Expression
ENSG00000131089	ARHGEF9	Gene Expression
ENSG00000001497	LAS1L	Gene Expression
ENSG00000147065	MSN	Gene Expression
RP6-159A1	RP6-159A1	Gene Expression
ENSG00000155659	VSIG4	Gene Expression
ENSG00000181704	YIPF6	Gene Expression
ENSG00000130052	STARD8	Gene Expression
ENSG00000090776	EFNB1	Gene Expression
ENSG00000181191	PJA1	Gene Expression
ENSG00000158813	EDA	Gene Expression
ENSG00000089289	IGBP1	Gene Expression
ENSG00000120509	PDZD11	Gene Expression
ENSG00000147164	SNX12	Gene Expression
ENSG00000184481	FOXO4	Gene Expression
ENSG00000147168	IL2RG	Gene Expression
ENSG00000184634	MED12	Gene Expression
RP5-1091N2	RP5-1091N2	Gene Expression
ENSG00000147130	ZMYM3	Gene Expression
ENSG00000147140	NONO	Gene Expression
ENSG00000147133	TAF1	Gene Expression
ENSG00000147162	OGT	Gene Expression
ACRC	ACRC	Gene Expression
ENSG00000186810	CXCR3	Gene Expression
ENSG00000281852	LINC00891	Gene Expression
ENSG00000204131	NHSL2	Gene Expression
RGAG4	RGAG4	Gene Expression
ENSG00000102309	PIN4	Gene Expression
ENSG00000198034	RPS4X	Gene Expression
ENSG00000125931	CITED1	Gene Expression
ENSG00000147099	HDAC8	Gene Expression
ENSG00000204116	CHIC1	Gene Expression
ENSG00000229807	XIST	Gene Expression
ENSG00000225470	JPX	Gene Expression
ENSG00000230590	FTX	Gene Expression
ENSG00000131263	RLIM	Gene Expression
ENSG00000131269	ABCB7	Gene Expression
ENSG00000094841	UPRT	Gene Expression
ENSG00000102390	PBDC1	Gene Expression
ENSG00000085224	ATRX	Gene Expression
ENSG00000102158	MAGT1	Gene Expression
ENSG00000131174	COX7B	Gene Expression
ENSG00000165240	ATP7A	Gene Expression
ENSG00000102144	PGK1	Gene Expression
ENSG00000187325	TAF9B	Gene Expression
ENSG00000173198	CYSLTR1	Gene Expression
ENSG00000078589	P2RY10	Gene Expression
ENSG00000078596	ITM2A	Gene Expression
ENSG00000165288	BRWD3	Gene Expression
ENSG00000198157	HMGN5	Gene Expression
ENSG00000131171	SH3BGRL	Gene Expression
ENSG00000165259	HDX	Gene Expression
ENSG00000155008	APOOL	Gene Expression
ENSG00000188419	CHM	Gene Expression
ENSG00000147202	DIAPH2	Gene Expression
ENSG00000204086	RPA4	Gene Expression
ENSG00000000003	TSPAN6	Gene Expression
ENSG00000101811	CSTF2	Gene Expression
ENSG00000188917	TRMT2B	Gene Expression
ENSG00000126953	TIMM8A	Gene Expression
ENSG00000010671	BTK	Gene Expression
ENSG00000241343	RPL36A	Gene Expression
ENSG00000102393	GLA	Gene Expression
ENSG00000126945	HNRNPH2	Gene Expression
ENSG00000196440	ARMCX4	Gene Expression
ENSG00000126947	ARMCX1	Gene Expression
ENSG00000198960	ARMCX6	Gene Expression
ENSG00000102401	ARMCX3	Gene Expression
ENSG00000184867	ARMCX2	Gene Expression
ENSG00000166432	ZMAT1	Gene Expression
ENSG00000184515	BEX5	Gene Expression
ENSG00000125962	ARMCX5	Gene Expression
ENSG00000133169	BEX1	Gene Expression
ENSG00000147206	NXF3	Gene Expression
ENSG00000102409	BEX4	Gene Expression
ENSG00000180964	TCEAL8	Gene Expression
ENSG00000204065	TCEAL5	Gene Expression
ENSG00000133134	BEX2	Gene Expression
WBP5	WBP5	Gene Expression
NGFRAP1	NGFRAP1	Gene Expression
ENSG00000133142	TCEAL4	Gene Expression
ENSG00000196507	TCEAL3	Gene Expression
ENSG00000172465	TCEAL1	Gene Expression
ENSG00000123562	MORF4L2	Gene Expression
ENSG00000269743	SLC25A53	Gene Expression
ENSG00000123575	FAM199X	Gene Expression
ENSG00000133138	TBC1D8B	Gene Expression
ENSG00000133131	MORC4	Gene Expression
ENSG00000089682	RBM41	Gene Expression
ENSG00000147224	PRPS1	Gene Expression
ENSG00000157514	TSC22D3	Gene Expression
ENSG00000101843	PSMD10	Gene Expression
ENSG00000101844	ATG4A	Gene Expression
ENSG00000101888	NXT2	Gene Expression
ENSG00000068366	ACSL4	Gene Expression
ENSG00000157600	TMEM164	Gene Expression
ENSG00000101935	AMMECR1	Gene Expression
ENSG00000101901	ALG13	Gene Expression
ENSG00000102024	PLS3	Gene Expression
ENSG00000131725	WDR44	Gene Expression
ENSG00000147251	DOCK11	Gene Expression
ENSG00000131724	IL13RA1	Gene Expression
ENSG00000174460	ZCCHC12	Gene Expression
ENSG00000203650	LINC01285	Gene Expression
ENSG00000175556	LONRF3	Gene Expression
ENSG00000101856	PGRMC1	Gene Expression
ENSG00000077713	SLC25A43	Gene Expression
ENSG00000005022	SLC25A5	Gene Expression
ENSG00000018610	CXorf56	Gene Expression
ENSG00000077721	UBE2A	Gene Expression
ENSG00000186416	NKRF	Gene Expression
ENSG00000125354	SEPTIN6	Gene Expression
ENSG00000198918	RPL39	Gene Expression
ENSG00000125351	UPF3B	Gene Expression
ENSG00000125352	RNF113A	Gene Expression
ENSG00000125356	NDUFA1	Gene Expression
ENSG00000101882	NKAP	Gene Expression
ENSG00000258545	RHOXF1-AS1	Gene Expression
ENSG00000177485	ZBTB33	Gene Expression
ENSG00000125355	TMEM255A	Gene Expression
ENSG00000005893	LAMP2	Gene Expression
ENSG00000158290	CUL4B	Gene Expression
ENSG00000232119	MCTS1	Gene Expression
ENSG00000171155	C1GALT1C1	Gene Expression
ENSG00000125676	THOC2	Gene Expression
ENSG00000101966	XIAP	Gene Expression
ENSG00000101972	STAG2	Gene Expression
ENSG00000122126	OCRL	Gene Expression
ENSG00000122122	SASH3	Gene Expression
ENSG00000188706	ZDHHC9	Gene Expression
ENSG00000156697	UTP14A	Gene Expression
ENSG00000085185	BCORL1	Gene Expression
ENSG00000102034	ELF4	Gene Expression
ENSG00000156709	AIFM1	Gene Expression
ENSG00000056277	ZNF280C	Gene Expression
ENSG00000102078	SLC25A14	Gene Expression
ENSG00000134597	RBMX2	Gene Expression
ENSG00000165675	ENOX2	Gene Expression
ENSG00000134602	STK26	Gene Expression
ENSG00000123728	RAP2C	Gene Expression
ENSG00000232160	RAP2C-AS1	Gene Expression
ENSG00000076770	MBNL3	Gene Expression
ENSG00000156531	PHF6	Gene Expression
ENSG00000165704	HPRT1	Gene Expression
ENSG00000156504	FAM122B	Gene Expression
ENSG00000156500	FAM122C	Gene Expression
ENSG00000101928	MOSPD1	Gene Expression
ENSG00000184785	SMIM10	Gene Expression
FAM127C	FAM127C	Gene Expression
FAM127A	FAM127A	Gene Expression
FAM127B	FAM127B	Gene Expression
ENSG00000186376	ZNF75D	Gene Expression
ENSG00000173275	ZNF449	Gene Expression
DDX26B	DDX26B	Gene Expression
ENSG00000169446	MMGT1	Gene Expression
ENSG00000198689	SLC9A6	Gene Expression
ENSG00000022267	FHL1	Gene Expression
ENSG00000129680	MAP7D3	Gene Expression
ENSG00000102241	HTATSF1	Gene Expression
ENSG00000129675	ARHGEF6	Gene Expression
RP11-1114A5	RP11-1114A5	Gene Expression
ENSG00000147274	RBMX	Gene Expression
ENSG00000129682	FGF13	Gene Expression
ENSG00000101974	ATP11C	Gene Expression
ENSG00000203930	LINC00632	Gene Expression
ENSG00000184258	ENSG00000184258	Gene Expression
CDR1-AS	CDR1-AS	Gene Expression
ENSG00000179542	SLITRK4	Gene Expression
ENSG00000102081	FMR1	Gene Expression
ENSG00000010404	IDS	Gene Expression
ENSG00000241769	LINC00893	Gene Expression
ENSG00000197620	EOLA1	Gene Expression
ENSG00000269556	TMEM185A	Gene Expression
ENSG00000197021	EOLA2	Gene Expression
ENSG00000171100	MTM1	Gene Expression
ENSG00000063601	MTMR1	Gene Expression
ENSG00000102181	CD99L2	Gene Expression
ENSG00000029993	HMGB3	Gene Expression
ENSG00000160131	VMA21	Gene Expression
ENSG00000011677	GABRA3	Gene Expression
ENSG00000147400	CETN2	Gene Expression
ENSG00000147383	NSDHL	Gene Expression
ENSG00000147394	ZNF185	Gene Expression
ENSG00000063587	ZNF275	Gene Expression
ENSG00000213397	HAUS7	Gene Expression
ENSG00000182492	BGN	Gene Expression
FAM58A	FAM58A	Gene Expression
RP11-66N11	RP11-66N11	Gene Expression
ENSG00000130821	SLC6A8	Gene Expression
ENSG00000185825	BCAP31	Gene Expression
ENSG00000101986	ABCD1	Gene Expression
ENSG00000067829	IDH3G	Gene Expression
ENSG00000180879	SSR4	Gene Expression
ENSG00000089820	ARHGAP4	Gene Expression
ENSG00000102030	NAA10	Gene Expression
ENSG00000102032	RENBP	Gene Expression
ENSG00000172534	HCFC1	Gene Expression
ENSG00000177854	TMEM187	Gene Expression
ENSG00000184216	IRAK1	Gene Expression
ENSG00000169057	MECP2	Gene Expression
ENSG00000196924	FLNA	Gene Expression
ENSG00000102119	EMD	Gene Expression
ENSG00000147403	RPL10	Gene Expression
XX-FW83563B9	XX-FW83563B9	Gene Expression
ENSG00000013563	DNASE1L1	Gene Expression
ENSG00000102125	TAZ	Gene Expression
CH17-340M24	CH17-340M24	Gene Expression
ENSG00000071553	ATP6AP1	Gene Expression
ENSG00000203879	GDI1	Gene Expression
ENSG00000071859	FAM50A	Gene Expression
ENSG00000130827	PLXNA3	Gene Expression
ENSG00000196976	LAGE3	Gene Expression
ENSG00000102178	UBL4A	Gene Expression
ENSG00000126903	SLC10A3	Gene Expression
ENSG00000071889	FAM3A	Gene Expression
ENSG00000160211	G6PD	Gene Expression
ENSG00000269335	IKBKG	Gene Expression
ENSG00000160219	GAB3	Gene Expression
ENSG00000130826	DKC1	Gene Expression
ENSG00000130830	MPP1	Gene Expression
ENSG00000185010	F8	Gene Expression
ENSG00000277203	F8A1	Gene Expression
ENSG00000165775	FUNDC2	Gene Expression
ENSG00000185515	BRCC3	Gene Expression
ENSG00000155959	VBP1	Gene Expression
ENSG00000155961	RAB39B	Gene Expression
ENSG00000155962	CLIC2	Gene Expression
ENSG00000224533	TMLHE-AS1	Gene Expression
ENSG00000185973	TMLHE	Gene Expression
ENSG00000124333	VAMP7	Gene Expression
ENSG00000172748	ZNF596	Gene Expression
ENSG00000147364	FBXO25	Gene Expression
ENSG00000104714	ERICH1	Gene Expression
ENSG00000182372	CLN8	Gene Expression
CTD-2336O2	CTD-2336O2	Gene Expression
ENSG00000104728	ARHGEF10	Gene Expression
ENSG00000036448	MYOM2	Gene Expression
RP11-115C21	RP11-115C21	Gene Expression
ENSG00000147316	MCPH1	Gene Expression
ENSG00000155189	AGPAT5	Gene Expression
ENSG00000164825	DEFB1	Gene Expression
SGK223	SGK223	Gene Expression
ENSG00000285098	CLDN23	Gene Expression
ENSG00000147324	MFHAS1	Gene Expression
ENSG00000104626	ERI1	Gene Expression
ENSG00000285343	PPP1R3B	Gene Expression
RP11-115J16	RP11-115J16	Gene Expression
ENSG00000285372	TNKS	Gene Expression
ENSG00000175806	MSRA	Gene Expression
ENSG00000258724	PINX1	Gene Expression
ENSG00000104643	MTMR9	Gene Expression
ENSG00000154328	NEIL2	Gene Expression
ENSG00000079459	FDFT1	Gene Expression
ENSG00000164733	CTSB	Gene Expression
ENSG00000186523	FAM86B1	Gene Expression
ENSG00000154359	LONRF1	Gene Expression
ENSG00000285265	AC270289.3	Gene Expression
ENSG00000038945	MSR1	Gene Expression
ENSG00000078579	FGF20	Gene Expression
ENSG00000155970	MICU3	Gene Expression
ENSG00000104219	ZDHHC2	Gene Expression
ENSG00000198791	CNOT7	Gene Expression
ENSG00000155975	VPS37A	Gene Expression
ENSG00000104213	PDGFRL	Gene Expression
ENSG00000129422	MTUS1	Gene Expression
ENSG00000078674	PCM1	Gene Expression
ENSG00000104763	ASAH1	Gene Expression
ENSG00000171428	NAT1	Gene Expression
ENSG00000156011	PSD3	Gene Expression
ENSG00000147408	CSGALNACT1	Gene Expression
ENSG00000104613	INTS10	Gene Expression
ENSG00000175445	LPL	Gene Expression
ENSG00000147416	ATP6V1B2	Gene Expression
ENSG00000168546	GFRA2	Gene Expression
ENSG00000147443	DOK2	Gene Expression
ENSG00000130227	XPO7	Gene Expression
ENSG00000158806	NPM2	Gene Expression
ENSG00000158863	FAM160B2	Gene Expression
ENSG00000275074	NUDT18	Gene Expression
ENSG00000168476	REEP4	Gene Expression
ENSG00000168487	BMP1	Gene Expression
ENSG00000168495	POLR3D	Gene Expression
ENSG00000120910	PPP3CC	Gene Expression
ENSG00000120896	SORBS3	Gene Expression
ENSG00000120913	PDLIM2	Gene Expression
ENSG00000241852	C8orf58	Gene Expression
ENSG00000158941	CCAR2	Gene Expression
ENSG00000147439	BIN3	Gene Expression
ENSG00000179388	EGR3	Gene Expression
RP11-875O11	RP11-875O11	Gene Expression
ENSG00000008853	RHOBTB2	Gene Expression
ENSG00000120889	TNFRSF10B	Gene Expression
ENSG00000173530	TNFRSF10D	Gene Expression
ENSG00000104689	TNFRSF10A	Gene Expression
ENSG00000147457	CHMP7	Gene Expression
ENSG00000104679	R3HCC1	Gene Expression
ENSG00000197217	ENTPD4	Gene Expression
ENSG00000147454	SLC25A37	Gene Expression
ENSG00000167034	NKX3-1	Gene Expression
ENSG00000042980	ADAM28	Gene Expression
ENSG00000147459	DOCK5	Gene Expression
ENSG00000104756	KCTD9	Gene Expression
ENSG00000221818	EBF2	Gene Expression
ENSG00000221914	PPP2R2A	Gene Expression
ENSG00000104765	BNIP3L	Gene Expression
ENSG00000092964	DPYSL2	Gene Expression
ENSG00000104228	TRIM35	Gene Expression
ENSG00000120899	PTK2B	Gene Expression
ENSG00000120885	CLU	Gene Expression
ENSG00000147419	CCDC25	Gene Expression
ENSG00000171320	ESCO2	Gene Expression
ENSG00000168079	SCARA5	Gene Expression
ENSG00000134014	ELP3	Gene Expression
ENSG00000186918	ZNF395	Gene Expression
ENSG00000214050	FBXO16	Gene Expression
ENSG00000012232	EXTL3	Gene Expression
ENSG00000104299	INTS9	Gene Expression
ENSG00000147421	HMBOX1	Gene Expression
ENSG00000197892	KIF13B	Gene Expression
ENSG00000120875	DUSP4	Gene Expression
ENSG00000133872	SARAF	Gene Expression
ENSG00000104660	LEPROTL1	Gene Expression
RP11-51J9	RP11-51J9	Gene Expression
ENSG00000104671	DCTN6	Gene Expression
ENSG00000197265	GTF2E2	Gene Expression
ENSG00000104687	GSR	Gene Expression
ENSG00000104691	UBXN8	Gene Expression
ENSG00000104695	PPP2CB	Gene Expression
ENSG00000165392	WRN	Gene Expression
RP11-11N9	RP11-11N9	Gene Expression
ENSG00000129696	TTI2	Gene Expression
ENSG00000198042	MAK16	Gene Expression
ENSG00000133874	RNF122	Gene Expression
ENSG00000183779	ZNF703	Gene Expression
ENSG00000147475	ERLIN2	Gene Expression
PROSC	PROSC	Gene Expression
ENSG00000104221	BRF2	Gene Expression
ENSG00000156675	RAB11FIP1	Gene Expression
ENSG00000187840	EIF4EBP1	Gene Expression
ENSG00000129691	ASH2L	Gene Expression
ENSG00000175324	LSM1	Gene Expression
ENSG00000156735	BAG4	Gene Expression
ENSG00000085788	DDHD2	Gene Expression
ENSG00000147535	PLPP5	Gene Expression
WHSC1L1	WHSC1L1	Gene Expression
ENSG00000165046	LETM2	Gene Expression
RP11-350N15	RP11-350N15	Gene Expression
ENSG00000077782	FGFR1	Gene Expression
ENSG00000147526	TACC1	Gene Expression
ENSG00000169499	PLEKHA2	Gene Expression
ENSG00000169490	TM2D2	Gene Expression
ENSG00000282230	ADAM9	Gene Expression
ENSG00000147533	GOLGA7	Gene Expression
ENSG00000147536	GINS4	Gene Expression
ENSG00000158669	GPAT4	Gene Expression
ENSG00000083168	KAT6A	Gene Expression
ENSG00000070718	AP3M2	Gene Expression
ENSG00000104368	PLAT	Gene Expression
RP11-231D20	RP11-231D20	Gene Expression
ENSG00000104365	IKBKB	Gene Expression
ENSG00000070501	POLB	Gene Expression
ENSG00000078668	VDAC3	Gene Expression
ENSG00000168575	SLC20A2	Gene Expression
ENSG00000176209	SMIM19	Gene Expression
ENSG00000131931	THAP1	Gene Expression
ENSG00000120925	RNF170	Gene Expression
ENSG00000168172	HOOK3	Gene Expression
ENSG00000168522	FNTA	Gene Expression
ENSG00000165102	HGSNAT	Gene Expression
ENSG00000164808	SPIDR	Gene Expression
ENSG00000221869	CEBPD	Gene Expression
ENSG00000253729	PRKDC	Gene Expression
ENSG00000104738	MCM4	Gene Expression
ENSG00000169139	UBE2V2	Gene Expression
ENSG00000019549	SNAI2	Gene Expression
ENSG00000168300	PCMTD1	Gene Expression
ENSG00000147488	ST18	Gene Expression
ENSG00000023287	RB1CC1	Gene Expression
ENSG00000047249	ATP6V1H	Gene Expression
ENSG00000187735	TCEA1	Gene Expression
ENSG00000120992	LYPLA1	Gene Expression
ENSG00000137547	MRPL15	Gene Expression
ENSG00000167904	TMEM68	Gene Expression
ENSG00000137574	TGS1	Gene Expression
ENSG00000254087	LYN	Gene Expression
ENSG00000008988	RPS20	Gene Expression
ENSG00000181690	PLAG1	Gene Expression
ENSG00000170791	CHCHD7	Gene Expression
ENSG00000104331	IMPAD1	Gene Expression
ENSG00000169122	FAM110B	Gene Expression
ENSG00000215114	UBXN2B	Gene Expression
ENSG00000137575	SDCBP	Gene Expression
ENSG00000035681	NSMAF	Gene Expression
ENSG00000104388	RAB2A	Gene Expression
ENSG00000171316	CHD7	Gene Expression
ENSG00000255397	AC022182.3	Gene Expression
ENSG00000198363	ASPH	Gene Expression
ENSG00000137563	GGH	Gene Expression
ENSG00000270673	YTHDF3-AS1	Gene Expression
ENSG00000185728	YTHDF3	Gene Expression
RP11-16E18	RP11-16E18	Gene Expression
ENSG00000104442	ARMC1	Gene Expression
ENSG00000066855	MTFR1	Gene Expression
ENSG00000205268	PDE7A	Gene Expression
ENSG00000147570	DNAJC5B	Gene Expression
ENSG00000179041	RRS1	Gene Expression
ENSG00000147576	ADHFE1	Gene Expression
C8orf46	C8orf46	Gene Expression
ENSG00000175073	VCPIP1	Gene Expression
ENSG00000213865	ENSG00000213865	Gene Expression
ENSG00000104205	SGK3	Gene Expression
ENSG00000121022	COPS5	Gene Expression
ENSG00000104218	CSPP1	Gene Expression
ENSG00000066777	ARFGEF1	Gene Expression
ENSG00000140396	NCOA2	Gene Expression
ENSG00000067167	TRAM1	Gene Expression
ENSG00000147592	LACTB2	Gene Expression
ENSG00000147601	TERF1	Gene Expression
ENSG00000147604	RPL7	Gene Expression
ENSG00000121039	RDH10	Gene Expression
ENSG00000040341	STAU2	Gene Expression
ENSG00000104343	UBE2W	Gene Expression
TCEB1	TCEB1	Gene Expression
ENSG00000175606	TMEM70	Gene Expression
ENSG00000154589	LY96	Gene Expression
RP11-6I2	RP11-6I2	Gene Expression
ENSG00000104381	GDAP1	Gene Expression
ENSG00000121005	CRISPLD1	Gene Expression
ENSG00000164751	PEX2	Gene Expression
ENSG00000104427	ZC2HC1A	Gene Expression
ENSG00000104432	IL7	Gene Expression
ENSG00000164683	HEY1	Gene Expression
ENSG00000147586	MRPS28	Gene Expression
ENSG00000076554	TPD52	Gene Expression
